"datetime","device id","weight","temp","humidity","input","output","in-out","EC","PH","slav temp","intensity"
"202309181445","1","13.48","31.45","64.20","20.00","275.00","1310445.00","0.00","6.62","28.60","0"
"202309181446","1","13.48","31.44","64.23","20.00","275.00","1310445.00","0.00","6.63","28.70","0"
"202309181447","1","13.48","31.48","64.14","20.00","275.00","1310445.00","0.00","6.63","28.73","0"
"202309181448","1","13.48","31.52","63.98","20.00","275.00","1310445.00","0.00","6.63","28.75","0"
"202309181449","1","13.48","31.57","63.78","20.00","275.00","1310445.00","0.00","6.64","28.73","0"
"202309181450","1","13.47","31.54","63.67","20.00","275.00","1310445.00","0.00","6.63","28.58","0"
"202309181451","1","13.47","31.45","64.33","20.00","275.00","1310445.00","0.00","6.64","28.48","0"
"202309181452","1","13.47","31.38","64.45","20.00","275.00","1310445.00","0.00","6.64","28.55","0"
"202309181453","1","13.47","31.35","64.15","20.00","275.00","1310445.00","0.00","6.64","28.60","0"
"202309181454","1","13.47","31.32","63.69","20.00","275.00","1310445.00","0.00","6.65","28.52","0"
"202309181455","1","13.47","31.25","63.84","20.00","275.00","1310445.00","0.00","6.65","28.52","0"
"202309181456","1","13.47","31.16","63.93","20.00","275.00","1310445.00","0.00","6.65","28.48","0"
"202309181457","1","13.47","31.09","64.43","20.00","275.00","1310445.00","0.00","6.65","28.55","0"
"202309181458","1","13.47","31.08","64.95","20.00","275.00","1310445.00","0.00","6.66","28.62","0"
"202309181459","1","13.48","31.16","65.42","20.00","275.00","1310445.00","0.00","6.66","28.73","0"
"202309181500","1","13.47","31.24","65.41","20.00","275.00","1310445.00","0.00","6.66","28.80","0"
"202309181501","1","13.47","31.31","65.34","20.00","275.00","1310445.00","0.00","6.66","28.77","0"
"202309181502","1","13.47","31.32","64.83","20.00","275.00","1310445.00","0.00","6.66","28.75","0"
"202309181503","1","13.47","31.34","64.85","20.00","275.00","1310445.00","0.00","6.66","28.73","0"
"202309181504","1","13.47","31.32","64.46","20.00","275.00","1310445.00","0.00","6.66","28.75","0"
"202309181505","1","13.47","31.31","64.53","20.00","275.00","1310445.00","0.00","6.67","28.70","0"
"202309181506","1","13.46","31.27","64.04","20.00","275.00","1310445.00","0.00","6.67","28.67","0"
"202309181507","1","13.46","31.21","64.06","20.00","275.00","1310445.00","0.00","6.68","28.52","0"
"202309181508","1","13.46","31.15","64.04","20.00","280.00","1310440.00","0.00","6.68","28.52","0"
"202309181509","1","13.46","31.10","64.75","20.00","280.00","1310440.00","0.00","6.68","28.55","0"
"202309181510","1","13.46","31.10","64.76","20.00","280.00","1310440.00","0.00","6.68","28.45","0"
"202309181511","1","13.46","31.08","65.12","20.00","280.00","1310440.00","0.00","6.68","28.33","0"
"202309181512","1","13.46","31.03","65.29","20.00","280.00","1310440.00","0.00","6.69","28.30","0"
"202309181513","1","13.46","30.98","65.63","20.00","280.00","1310440.00","0.00","6.69","28.33","0"
"202309181514","1","13.46","30.89","66.01","20.00","280.00","1310440.00","0.00","6.69","28.33","0"
"202309181515","1","13.46","30.84","66.59","20.00","280.00","1310440.00","0.00","6.70","28.30","0"
"202309181516","1","13.46","30.79","66.71","20.00","280.00","1310440.00","0.00","6.70","28.30","0"
"202309181517","1","13.46","30.73","66.76","20.00","280.00","1310440.00","0.00","6.70","28.27","0"
"202309181518","1","13.46","30.68","66.52","20.00","280.00","1310440.00","0.00","6.71","28.33","0"
"202309181519","1","13.46","30.68","66.52","20.00","280.00","1310440.00","0.00","6.71","28.33","0"
"202309181520","1","13.46","30.65","66.45","20.00","280.00","1310440.00","0.00","6.71","28.27","0"
"202309181521","1","13.46","30.59","66.38","20.00","280.00","1310440.00","0.00","6.71","28.16","0"
"202309181522","1","13.46","30.52","66.65","20.00","280.00","1310440.00","0.00","6.70","28.04","0"
"202309181523","1","13.46","30.43","66.91","20.00","280.00","1310440.00","0.00","6.70","27.83","0"
"202309181524","1","13.46","30.32","67.06","20.00","280.00","1310440.00","0.00","6.70","27.75","0"
"202309181525","1","13.46","30.19","67.36","20.00","280.00","1310440.00","0.00","6.69","27.66","0"
"202309181526","1","13.46","30.07","67.60","20.00","280.00","1310440.00","0.00","6.70","27.56","0"
"202309181527","1","13.46","29.97","67.56","20.00","280.00","1310440.00","0.00","6.69","27.49","0"
"202309181528","1","13.46","29.87","68.03","20.00","280.00","1310440.00","0.00","6.70","27.36","0"
"202309181529","1","13.46","29.78","68.82","20.00","280.00","1310440.00","0.00","6.70","27.33","0"
"202309181530","1","13.46","29.73","69.35","20.00","280.00","1310440.00","0.00","6.70","27.30","0"
"202309181531","1","13.46","29.68","69.44","20.00","280.00","1310440.00","0.00","6.70","27.26","0"
"202309181532","1","13.46","29.63","69.61","20.00","280.00","1310440.00","0.00","6.70","27.33","0"
"202309181533","1","13.46","29.60","69.81","20.00","280.00","1310440.00","0.00","6.70","27.59","0"
"202309181534","1","13.46","29.65","69.84","20.00","280.00","1310440.00","0.00","6.70","27.62","0"
"202309181535","1","13.46","29.74","69.51","20.00","280.00","1310440.00","0.00","6.70","27.69","0"
"202309181536","1","13.46","29.81","69.20","20.00","280.00","1310440.00","0.00","6.70","27.66","0"
"202309181537","1","13.46","29.84","69.09","20.00","280.00","1310440.00","0.00","6.70","27.66","0"
"202309181538","1","13.46","29.87","68.84","20.00","280.00","1310440.00","0.00","6.70","27.66","0"
"202309181539","1","13.46","29.87","68.65","20.00","280.00","1310440.00","0.00","6.70","27.66","0"
"202309181540","1","13.46","29.88","68.53","20.00","280.00","1310440.00","0.00","6.70","27.75","0"
"202309181541","1","13.46","29.96","68.55","20.00","280.00","1310440.00","0.00","6.70","27.75","0"
"202309181542","1","13.46","29.97","68.51","20.00","280.00","1310440.00","0.00","6.70","27.78","0"
"202309181543","1","13.46","29.96","68.42","20.00","280.00","1310440.00","0.00","6.69","27.78","0"
"202309181544","1","13.46","29.95","68.64","20.00","280.00","1310440.00","0.00","6.69","27.93","0"
"202309181545","1","13.46","30.01","68.68","20.00","280.00","1310440.00","0.00","6.70","28.04","0"
"202309181546","1","13.46","30.11","68.60","20.00","280.00","1310440.00","0.00","6.70","28.22","0"
"202309181547","1","13.46","30.21","68.42","20.00","280.00","1310440.00","0.00","6.70","28.25","0"
"202309181548","1","13.46","30.28","67.94","20.00","280.00","1310440.00","0.00","6.70","28.25","0"
"202309181549","1","13.46","30.38","67.90","20.00","280.00","1310440.00","0.00","6.71","28.30","0"
"202309181550","1","13.46","30.58","67.70","20.00","280.00","1310440.00","0.00","6.71","28.42","0"
"202309181551","1","13.46","30.80","66.91","20.00","280.00","1310440.00","0.00","6.71","28.52","0"
"202309181552","1","13.46","30.98","66.43","20.00","280.00","1310440.00","0.00","6.70","28.55","0"
"202309181553","1","13.45","31.10","66.13","20.00","280.00","1310440.00","0.00","6.71","28.48","0"
"202309181554","1","13.45","31.18","65.76","20.00","280.00","1310440.00","0.00","6.70","28.50","0"
"202309181555","1","13.45","31.22","65.67","20.00","280.00","1310440.00","0.00","6.70","28.45","0"
"202309181556","1","13.45","31.26","65.62","20.00","280.00","1310440.00","0.00","6.70","28.40","0"
"202309181557","1","13.45","31.24","65.55","20.00","280.00","1310440.00","0.00","6.70","28.40","0"
"202309181558","1","13.45","31.21","65.67","20.00","280.00","1310440.00","0.00","6.70","28.42","0"
"202309181559","1","13.45","31.19","65.67","20.00","280.00","1310440.00","0.00","6.69","28.38","0"
"202309181600","1","13.45","31.17","65.70","20.00","280.00","1310440.00","0.00","6.69","28.42","0"
"202309181601","1","13.45","31.11","65.99","20.00","280.00","1310440.00","0.00","6.69","28.38","0"
"202309181602","1","13.45","31.06","66.21","20.00","280.00","1310440.00","0.00","6.68","28.42","0"
"202309181603","1","13.45","31.02","66.18","20.00","280.00","1310440.00","0.00","6.68","28.40","0"
"202309181604","1","13.45","30.99","66.36","20.00","280.00","1310440.00","0.00","6.67","28.42","0"
"202309181605","1","13.45","30.95","66.15","20.00","280.00","1310440.00","0.00","6.68","28.42","0"
"202309181606","1","13.45","30.91","66.31","20.00","280.00","1310440.00","0.00","6.68","28.45","0"
"202309181607","1","13.45","30.90","66.52","20.00","280.00","1310440.00","0.00","6.68","28.42","0"
"202309181608","1","13.44","30.86","66.43","20.00","280.00","1310440.00","0.00","6.68","28.38","0"
"202309181609","1","13.45","30.83","66.52","20.00","280.00","1310440.00","0.00","6.68","28.40","0"
"202309181610","1","13.45","30.87","66.55","20.00","280.00","1310440.00","0.00","6.68","28.42","0"
"202309181611","1","13.44","30.93","66.53","20.00","280.00","1310440.00","0.00","6.68","28.52","0"
"202309181612","1","13.44","30.90","66.41","20.00","280.00","1310440.00","0.00","6.68","28.38","0"
"202309181613","1","13.44","30.86","66.64","20.00","280.00","1310440.00","0.00","6.68","28.35","0"
"202309181614","1","13.44","30.82","66.75","20.00","280.00","1310440.00","0.00","6.68","28.35","0"
"202309181615","1","13.44","30.79","66.78","20.00","280.00","1310440.00","0.00","6.68","28.40","0"
"202309181616","1","13.44","30.77","66.70","20.00","280.00","1310440.00","0.00","6.69","28.38","0"
"202309181617","1","13.44","30.73","66.80","20.00","280.00","1310440.00","0.00","6.69","28.40","0"
"202309181618","1","13.44","30.69","66.86","20.00","280.00","1310440.00","0.00","6.69","28.35","0"
"202309181619","1","13.44","30.64","66.84","20.00","280.00","1310440.00","0.00","6.68","28.35","0"
"202309181620","1","13.44","30.58","66.68","20.00","280.00","1310440.00","0.00","6.68","28.33","0"
"202309181621","1","13.44","30.51","66.76","20.00","280.00","1310440.00","0.00","6.69","28.30","0"
"202309181622","1","13.44","30.45","67.20","20.00","280.00","1310440.00","0.00","6.69","28.27","0"
"202309181623","1","13.44","30.44","67.50","20.00","280.00","1310440.00","0.00","6.69","28.27","0"
"202309181624","1","13.44","30.45","67.70","20.00","280.00","1310440.00","0.00","6.69","28.30","0"
"202309181625","1","13.44","30.46","67.63","20.00","280.00","1310440.00","0.00","6.70","28.33","0"
"202309181626","1","13.44","30.52","67.48","20.00","280.00","1310440.00","0.00","6.70","28.35","0"
"202309181627","1","13.44","30.56","66.82","20.00","280.00","1310440.00","0.00","6.69","28.33","0"
"202309181628","1","13.44","30.58","66.74","20.00","280.00","1310440.00","0.00","6.69","28.30","0"
"202309181629","1","13.44","30.57","66.75","20.00","280.00","1310440.00","0.00","6.70","28.33","0"
"202309181630","1","13.44","30.56","66.55","20.00","280.00","1310440.00","0.00","6.70","28.35","0"
"202309181631","1","13.44","30.60","66.63","20.00","280.00","1310440.00","0.00","6.70","28.33","0"
"202309181632","1","13.44","30.69","66.72","20.00","280.00","1310440.00","0.00","6.70","28.40","0"
"202309181633","1","13.44","30.76","66.63","20.00","280.00","1310440.00","0.00","6.70","28.35","0"
"202309181634","1","13.43","30.80","66.14","20.00","280.00","1310440.00","0.00","6.70","28.38","0"
"202309181635","1","13.43","30.82","66.23","20.00","280.00","1310440.00","0.00","6.70","28.40","0"
"202309181636","1","13.43","30.84","66.23","20.00","280.00","1310440.00","0.00","6.70","28.40","0"
"202309181637","1","13.44","30.85","66.08","20.00","280.00","1310440.00","0.00","6.71","28.50","0"
"202309181638","1","13.44","30.87","65.85","20.00","280.00","1310440.00","0.00","6.71","28.73","0"
"202309181639","1","13.44","30.92","65.82","20.00","280.00","1310440.00","0.00","6.71","28.88","0"
"202309181640","1","13.44","30.92","65.75","20.00","280.00","1310440.00","0.00","6.70","29.17","0"
"202309181641","1","13.44","30.94","65.86","20.00","280.00","1310440.00","0.00","6.71","29.30","0"
"202309181642","1","13.44","30.95","65.75","20.00","280.00","1310440.00","0.00","6.71","29.27","0"
"202309181643","1","13.43","30.96","65.73","20.00","280.00","1310440.00","0.00","6.70","29.23","0"
"202309181644","1","13.43","30.94","66.06","20.00","280.00","1310440.00","0.00","6.70","29.02","0"
"202309181645","1","13.43","30.90","66.62","20.00","280.00","1310440.00","0.00","6.70","28.88","0"
"202309181646","1","13.43","30.81","66.94","20.00","280.00","1310440.00","0.00","6.69","28.77","0"
"202309181647","1","13.43","30.74","67.22","20.00","280.00","1310440.00","0.00","6.70","28.77","0"
"202309181648","1","13.43","30.68","67.57","20.00","280.00","1310440.00","0.00","6.66","28.58","0"
"202309181649","1","13.43","30.65","67.71","20.00","280.00","1310440.00","0.00","6.66","28.52","0"
"202309181650","1","13.43","30.66","67.48","20.00","280.00","1310440.00","0.00","6.66","28.52","0"
"202309181651","1","13.43","30.64","67.15","20.00","280.00","1310440.00","0.00","6.65","28.45","0"
"202309181652","1","13.43","30.61","67.29","20.00","280.00","1310440.00","0.00","6.66","28.40","0"
"202309181653","1","13.43","30.60","67.33","20.00","280.00","1310440.00","0.00","6.66","28.38","0"
"202309181654","1","13.43","30.58","66.97","20.00","280.00","1310440.00","0.00","6.66","28.35","0"
"202309181655","1","13.43","30.55","66.99","20.00","280.00","1310440.00","0.00","6.66","28.30","0"
"202309181656","1","13.43","30.53","67.07","20.00","280.00","1310440.00","0.00","6.66","28.33","0"
"202309181657","1","13.43","30.52","67.38","20.00","280.00","1310440.00","0.00","6.66","28.35","0"
"202309181658","1","13.43","30.52","67.51","20.00","280.00","1310440.00","0.00","6.67","28.30","0"
"202309181659","1","13.43","30.53","67.47","20.00","280.00","1310440.00","0.00","6.68","28.30","0"
"202309181700","1","13.43","30.55","67.37","20.00","280.00","1310440.00","0.00","6.68","28.30","0"
"202309181701","1","13.43","30.55","67.38","20.00","280.00","1310440.00","0.00","6.68","28.27","0"
"202309181702","1","13.42","30.52","67.49","20.00","280.00","1310440.00","0.00","6.68","28.27","0"
"202309181703","1","13.42","30.48","67.73","20.00","280.00","1310440.00","0.00","6.68","28.25","0"
"202309181704","1","13.42","30.45","67.91","20.00","280.00","1310440.00","0.00","6.68","28.25","0"
"202309181705","1","13.42","30.44","68.14","20.00","280.00","1310440.00","0.00","6.69","28.16","0"
"202309181706","1","13.42","30.42","68.38","20.00","280.00","1310440.00","0.00","6.69","28.19","0"
"202309181707","1","13.42","30.42","68.15","20.00","280.00","1310440.00","0.00","6.69","28.10","0"
"202309181708","1","13.42","30.37","68.02","20.00","280.00","1310440.00","0.00","6.69","28.10","0"
"202309181709","1","13.42","30.32","68.10","20.00","280.00","1310440.00","0.00","6.69","28.01","0"
"202309181710","1","13.42","30.28","68.17","20.00","280.00","1310440.00","0.00","6.69","28.01","0"
"202309181711","1","13.42","30.26","68.16","20.00","280.00","1310440.00","0.00","6.69","28.04","0"
"202309181712","1","13.42","30.22","68.20","20.00","280.00","1310440.00","0.00","6.68","27.95","0"
"202309181713","1","13.42","30.17","68.26","20.00","280.00","1310440.00","0.00","6.68","27.98","0"
"202309181714","1","13.42","30.12","68.46","20.00","280.00","1310440.00","0.00","6.68","27.90","0"
"202309181715","1","13.42","30.08","68.69","20.00","280.00","1310440.00","0.00","6.68","27.90","0"
"202309181716","1","13.42","30.05","68.88","20.00","280.00","1310440.00","0.00","6.69","27.87","0"
"202309181717","1","13.42","30.01","68.84","20.00","280.00","1310440.00","0.00","6.69","27.81","0"
"202309181718","1","13.41","29.96","68.62","20.00","280.00","1310440.00","0.00","6.68","27.75","0"
"202309181719","1","13.41","29.89","68.71","20.00","280.00","1310440.00","0.00","6.68","27.75","0"
"202309181720","1","13.41","29.85","69.09","20.00","280.00","1310440.00","0.00","6.69","27.72","0"
"202309181721","1","13.41","29.80","69.14","20.00","280.00","1310440.00","0.00","6.68","27.75","0"
"202309181722","1","13.42","29.75","69.40","20.00","280.00","1310440.00","0.00","6.68","27.69","0"
"202309181723","1","13.42","29.72","69.58","20.00","280.00","1310440.00","0.00","6.68","27.69","0"
"202309181724","1","13.42","29.68","69.68","20.00","280.00","1310440.00","0.00","6.68","27.69","0"
"202309181725","1","13.42","29.62","69.86","20.00","280.00","1310440.00","0.00","6.68","27.69","0"
"202309181726","1","13.42","29.56","70.13","20.00","280.00","1310440.00","0.00","6.67","27.63","0"
"202309181727","1","13.42","29.50","70.07","20.00","280.00","1310440.00","0.00","6.66","27.53","0"
"202309181728","1","13.41","29.46","69.88","20.00","280.00","1310440.00","0.00","6.66","27.46","0"
"202309181729","1","13.41","29.42","70.12","20.00","280.00","1310440.00","0.00","6.66","27.43","0"
"202309181730","1","13.42","29.38","70.20","20.00","280.00","1310440.00","0.00","6.66","27.30","0"
"202309181731","1","13.42","29.34","70.36","20.00","280.00","1310440.00","0.00","6.66","27.36","0"
"202309181732","1","13.42","29.32","70.62","20.00","280.00","1310440.00","0.00","6.66","27.26","0"
"202309181733","1","13.42","29.26","70.94","20.00","280.00","1310440.00","0.00","6.65","27.20","0"
"202309181734","1","13.42","29.20","70.94","20.00","280.00","1310440.00","0.00","6.65","27.20","0"
"202309181735","1","13.42","29.16","70.96","20.00","280.00","1310440.00","0.00","6.65","27.13","0"
"202309181736","1","13.42","29.14","70.74","20.00","280.00","1310440.00","0.00","6.65","27.16","0"
"202309181737","1","13.42","29.11","70.87","20.00","280.00","1310440.00","0.00","6.65","27.13","0"
"202309181738","1","13.42","29.07","71.01","20.00","280.00","1310440.00","0.00","6.65","27.10","0"
"202309181739","1","13.42","29.03","70.95","20.00","280.00","1310440.00","0.00","6.65","27.07","0"
"202309181740","1","13.42","28.99","70.89","20.00","280.00","1310440.00","0.00","6.65","27.10","0"
"202309181741","1","13.42","28.96","71.11","20.00","280.00","1310440.00","0.00","6.65","27.13","0"
"202309181742","1","13.42","28.90","71.20","20.00","280.00","1310440.00","0.00","6.65","27.17","0"
